is_player,ai_controlled,driver_name,team,race_number,lap,lap_time_s,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,num_pit_stops,pit_stop_time_ms,lap_invalid,grid_position,stint,speed_kmh,throttle,steer,brake,gear,rpm,drs,brake_temp_rl,brake_temp_rr,brake_temp_fl,brake_temp_fr,tyre_surf_rl,tyre_surf_rr,tyre_surf_fl,tyre_surf_fr,tyre_inner_rl,tyre_inner_rr,tyre_inner_fl,tyre_inner_fr,engine_temp,tyre_press_rl,tyre_press_rr,tyre_press_fl,tyre_press_fr,weather,track_temp_c,air_temp_c,total_laps,track_length_m,safety_car,fuel_in_tank,fuel_remaining_laps,actual_compound,visual_compound,tyres_age_laps,ers_store_energy,ers_deploy_mode,ers_deployed,tyre_wear_rl,tyre_wear_rr,tyre_wear_fl,tyre_wear_fr,tyre_dmg_rl,tyre_dmg_rr,tyre_dmg_fl,tyre_dmg_fr,front_wing_l,front_wing_r,rear_wing,gearbox_damage,car_idx
False,True,Kyoko,team=41,2,42,94.935,94935,36919,19286,38730,6,2,0,0,13,5,296,1.0,0.001,0.0,8,10573,0,375,377,420,422,82,75,85,75,85,83,85,81,110,21.3,21.3,24.2,24.2,Clear,28,20,58,46344,Unknown,43.041,8.67,Medium,Medium,0,2954691.2,3,2515180.8,0.0,0.0,0.0,0.0,2,77,63,113,0,0,0,0,11
False,True,M1skycc,team=41,24,42,90.086,90086,31926,19249,38911,7,3,0,0,14,7,284,1.0,-0.001,0.0,7,11388,0,375,376,419,421,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,44552,Unknown,42.448,8.33,Hard,Hard,8,3744816.0,1,1627254.2,0.0,0.0,0.0,8.27,167,113,228,64,8,7,5,0,12
False,True,pedrogabrielbarbosa,team=41,2,43,89.14,89140,31630,19206,38304,1,2,0,0,2,5,287,1.0,0.001,0.0,7,11480,0,376,377,421,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,49928,Unknown,39.815,7.82,Hard,Hard,6,3807666.0,1,1637719.6,6.98,5.92,4.44,3.04,6,5,4,3,0,0,0,0,0
False,True,ingo,team=41,8,43,89.375,89375,31203,19326,38846,2,2,0,0,4,5,285,1.0,0.002,0.0,7,11411,0,375,376,419,422,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,48904,Unknown,38.428,7.02,Medium,Medium,8,3746475.2,1,1658244.4,0.0,0.0,0.0,0.0,157,64,10,9,0,0,0,0,2
False,True,JackWasAlive,team=41,2,43,89.703,89703,31670,19144,38889,3,2,0,0,3,5,285,1.0,0.002,0.0,7,11408,0,374,375,420,423,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,47112,Unknown,40.065,7.97,Hard,Hard,7,3739542.5,1,1682057.8,0.0,0.0,0.0,100.0,64,8,6,5,0,40,0,0,1
False,True,NyanNyagi,team=41,2,43,91.113,91113,32349,19249,39515,4,3,0,0,6,7,285,1.0,0.001,0.0,7,11421,0,377,378,421,423,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,28680,Unknown,37.679,6.59,Hard,Hard,9,3796082.0,1,1597853.6,0.0,9.07,8.06,5.76,185,187,133,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,43,91.817,91817,32319,19433,40065,5,2,0,0,12,5,285,1.0,0.001,0.0,7,11408,0,371,372,415,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,26632,Unknown,40.701,8.33,Hard,Hard,11,3718033.8,1,1586977.5,0.0,0.0,0.0,100.0,28,65,101,121,6,4,0,0,10
False,True,Kyoko,team=41,2,43,89.924,89924,31559,19635,38730,6,2,0,0,13,5,286,1.0,0.002,0.0,7,11454,0,369,370,414,416,85,81,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,23304,Unknown,41.404,8.74,Medium,Medium,1,3737371.8,1,1423947.4,0.0,0.0,0.0,0.0,146,218,63,109,1,1,0,0,11
False,True,M1skycc,team=41,24,43,90.567,90567,32190,19374,39003,7,3,0,0,14,7,286,1.0,0.002,0.0,7,11427,0,373,374,418,420,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,21512,Unknown,40.827,8.4,Hard,Hard,9,3712505.0,1,1620680.6,0.0,0.0,0.0,9.2,151,50,255,64,9,7,5,0,12
False,True,pedrogabrielbarbosa,team=41,2,44,91.141,91141,31718,19201,40222,1,2,0,0,2,5,299,1.0,0.011,0.0,8,10657,1,365,365,412,414,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,26632,Unknown,38.243,7.92,Hard,Hard,7,3695147.8,1,1470313.5,8.0,6.84,5.09,3.53,8,6,5,3,0,0,0,0,0
False,True,ingo,team=41,8,44,89.229,89229,31457,19185,38587,2,2,0,0,4,5,285,1.0,0.001,0.0,7,11421,0,372,373,417,419,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,26120,Unknown,36.794,7.09,Medium,Medium,9,3777987.0,1,1653026.4,0.0,0.0,0.0,0.0,175,64,12,10,0,0,0,0,2
False,True,JackWasAlive,team=41,2,44,90.067,90067,31763,19214,39090,3,2,0,0,3,5,287,1.0,-0.001,0.0,7,11486,0,369,370,414,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,24072,Unknown,38.432,8.03,Hard,Hard,8,3706621.5,1,1699264.2,0.0,0.0,0.0,0.0,64,9,7,5,0,40,0,0,1
False,True,NyanNyagi,team=41,2,44,90.885,90885,32122,19562,39201,4,3,0,0,6,7,287,1.0,0.002,0.0,7,11474,0,373,374,417,420,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,5384,Unknown,36.057,6.66,Hard,Hard,10,3695935.0,1,1647337.4,0.0,10.01,8.92,6.33,128,164,147,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,44,92.274,92274,32510,19362,40402,5,2,0,0,12,5,293,1.0,-0.001,0.0,8,10444,1,363,364,405,408,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,3080,Unknown,39.107,8.42,Hard,Hard,12,3818327.8,1,1531789.2,0.0,0.0,0.0,0.0,41,65,78,252,7,5,0,0,10
False,True,Kyoko,team=41,2,44,90.43,90430,31516,19521,39393,6,2,0,0,13,5,285,1.0,0.002,0.0,7,11399,0,366,367,409,412,85,84,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,8,Unknown,39.789,8.81,Medium,Medium,2,3792178.2,1,1552837.1,0.0,0.0,0.0,0.0,230,42,64,232,2,1,1,0,11
False,True,M1skycc,team=41,24,44,90.844,90844,31917,19437,39490,7,3,0,0,14,7,285,1.0,-0.001,0.0,7,11424,0,373,374,416,418,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,63752,Unknown,39.215,8.48,Hard,Hard,10,3796520.2,1,1523511.5,0.0,0.0,0.0,10.16,160,27,13,65,10,8,6,0,12
False,True,pedrogabrielbarbosa,team=41,2,45,90.857,90857,32555,19263,39039,1,2,0,0,2,5,299,1.0,-0.001,0.0,8,10670,0,375,376,422,425,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,3336,Unknown,36.678,8.02,Hard,Hard,8,3162784.8,3,1838899.4,9.03,7.76,5.74,3.99,9,7,5,3,0,0,0,0,0
False,True,ingo,team=41,8,45,89.734,89734,31045,18795,39894,2,2,0,0,4,5,299,1.0,-0.01,0.0,8,10672,1,359,360,406,409,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,3080,Unknown,35.211,7.18,Medium,Medium,10,3704053.5,1,1990597.5,0.0,0.0,0.0,100.0,194,64,13,11,0,0,0,0,2
False,True,JackWasAlive,team=41,2,45,89.657,89657,31464,19266,38927,3,2,0,0,3,5,287,1.0,0.001,0.0,7,11480,0,379,380,424,426,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,1032,Unknown,36.796,8.09,Hard,Hard,9,3713199.8,1,1694900.4,0.0,0.0,0.0,0.0,64,10,8,6,0,40,0,0,1
False,True,NyanNyagi,team=41,2,45,90.906,90906,31760,19493,39653,4,3,0,0,6,7,286,1.0,0.002,0.0,7,11445,0,372,373,416,418,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,47624,Unknown,34.438,6.73,Hard,Hard,11,3760216.0,1,1603141.4,0.0,10.99,9.79,6.94,133,14,162,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,45,93.631,93631,32159,20833,40639,5,2,0,0,12,5,293,1.0,0.001,0.0,8,10437,1,366,367,410,412,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,44808,Unknown,37.496,8.49,Hard,Hard,13,3764704.5,1,1510359.9,0.0,0.0,0.0,0.0,55,65,34,72,7,5,0,0,10
False,True,Kyoko,team=41,2,45,89.988,89988,31501,19774,38713,6,2,0,0,13,5,286,1.0,-0.001,0.0,7,11445,0,371,372,416,418,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,42504,Unknown,38.161,8.87,Medium,Medium,3,3742611.5,1,1563300.2,0.0,0.0,0.0,0.75,204,107,64,108,3,2,1,0,11
False,True,M1skycc,team=41,24,45,92.095,92095,32577,20436,39082,7,3,0,0,14,7,286,1.0,-0.001,0.0,7,11445,0,371,372,415,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,40200,Unknown,37.621,8.56,Hard,Hard,11,3711825.8,1,1449987.2,0.0,0.0,0.0,11.05,123,22,26,65,11,9,6,0,12
False,True,pedrogabrielbarbosa,team=41,2,46,90.316,90316,31244,20636,38436,1,2,0,0,2,5,286,1.0,0.002,0.0,7,11434,0,374,375,419,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,45832,Unknown,35.048,8.08,Hard,Hard,9,3538882.2,1,1786138.2,10.06,8.71,6.37,4.5,10,8,6,4,0,0,0,0,0
False,True,ingo,team=41,8,46,92.385,92385,32289,20724,39372,2,2,0,0,4,5,286,1.0,0.001,0.0,7,11445,0,375,376,422,424,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,45064,Unknown,33.631,7.27,Medium,Medium,11,3822339.2,1,1334392.4,0.0,100.0,100.0,0.0,211,64,14,12,0,0,0,0,2
False,True,JackWasAlive,team=41,2,46,90.429,90429,32088,19562,38779,3,2,0,0,3,5,286,1.0,-0.002,0.0,7,11448,0,375,376,421,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,43272,Unknown,35.182,8.16,Hard,Hard,10,3776333.8,1,1553418.2,0.0,0.0,0.0,0.0,64,11,9,7,0,40,0,0,1
False,True,NyanNyagi,team=41,2,46,90.452,90452,31964,19209,39279,4,3,0,0,6,7,285,1.0,0.002,0.0,7,11425,0,375,376,419,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,24584,Unknown,32.811,6.8,Hard,Hard,12,3824979.8,1,1600060.9,0.0,11.97,10.66,7.54,236,11,176,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,46,92.515,92515,32254,19735,40526,5,2,0,0,12,5,280,1.0,-0.002,0.0,7,11236,0,367,368,411,413,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,21000,Unknown,35.906,8.58,Hard,Hard,14,3800258.2,1,1505935.9,0.0,0.0,100.0,0.0,69,65,84,219,8,6,0,0,10
False,True,Kyoko,team=41,2,46,90.122,90122,31776,19450,38896,6,2,0,0,13,5,286,1.0,0.001,0.0,7,11464,0,368,369,412,415,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,19464,Unknown,36.541,8.94,Medium,Medium,4,3708840.2,1,1625832.9,0.0,0.0,0.03,100.0,99,150,64,23,4,3,2,0,11
False,True,M1skycc,team=41,24,46,91.36,91360,32308,19679,39373,7,3,0,0,14,7,285,1.0,0.002,0.0,7,11425,0,370,371,413,415,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,16648,Unknown,36.037,8.65,Hard,Hard,12,3793671.2,1,1469848.2,0.0,0.0,0.0,11.96,252,70,39,65,11,10,7,0,12
False,True,pedrogabrielbarbosa,team=41,2,47,89.107,89107,31322,19231,38554,1,2,0,0,2,5,286,1.0,-0.002,0.0,7,11445,0,377,378,421,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,23048,Unknown,33.413,8.14,Hard,Hard,10,3777492.8,1,1646992.4,11.1,9.63,6.99,4.97,11,9,6,4,0,0,0,0,0
False,True,ingo,team=41,8,47,90.121,90121,31599,20145,38377,2,2,0,0,4,5,286,1.0,-0.002,0.0,7,11477,0,375,376,420,423,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,22024,Unknown,31.993,7.33,Medium,Medium,12,3727399.2,1,1602152.9,100.0,0.0,0.0,0.0,227,64,15,13,0,0,0,0,2
False,True,JackWasAlive,team=41,2,47,89.513,89513,31517,19222,38774,3,2,0,0,3,5,287,1.0,0.002,0.0,7,11491,0,375,376,420,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,20488,Unknown,33.538,8.21,Hard,Hard,11,3726616.0,1,1713857.8,5.31,0.0,0.0,0.0,64,12,10,7,0,40,0,0,1
False,True,NyanNyagi,team=41,2,47,91.433,91433,31906,19522,40005,4,3,0,0,6,7,287,1.0,0.001,0.0,7,11483,0,368,369,412,414,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,1032,Unknown,31.206,6.88,Hard,Hard,13,3725236.8,1,1605368.8,0.0,12.92,11.52,8.11,125,222,189,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,47,92.18,92180,32667,19528,39985,5,2,0,0,12,5,284,1.0,-0.002,0.0,7,11381,0,375,376,419,421,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,62984,Unknown,34.288,8.65,Hard,Hard,15,3713405.2,1,1594786.4,0.0,0.0,0.0,0.0,83,65,171,15,9,6,0,0,10
False,True,Kyoko,team=41,2,47,90.358,90358,31918,19340,39100,6,2,0,0,13,5,286,1.0,-0.002,0.0,7,11443,0,368,369,412,415,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,61960,Unknown,34.929,9.01,Medium,Medium,5,3713108.8,1,1626833.2,0.0,0.0,0.0,100.0,194,181,64,40,5,4,2,0,11
False,True,M1skycc,team=41,24,47,91.116,91116,32034,19390,39692,7,3,0,0,14,7,285,1.0,0.001,0.0,7,11399,0,362,363,404,407,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,58888,Unknown,34.436,8.73,Hard,Hard,13,3760996.0,1,1560217.6,0.0,0.0,0.0,12.89,162,154,52,65,12,11,7,0,12
False,True,pedrogabrielbarbosa,team=41,2,48,88.952,88952,31375,19147,38430,1,2,0,0,2,5,286,1.0,0.001,0.0,7,11464,0,376,377,421,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,264,Unknown,31.77,8.2,Hard,Hard,11,3793508.2,1,1659045.4,12.13,10.53,7.62,5.42,12,10,7,5,0,0,0,0,0
False,True,ingo,team=41,8,48,89.315,89315,31545,19254,38516,2,2,0,0,4,5,286,1.0,0.002,0.0,7,11467,0,374,375,419,421,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,64520,Unknown,30.354,7.38,Medium,Medium,13,3792122.8,1,1618544.9,0.0,0.0,0.0,0.0,244,64,17,14,0,0,0,0,2
False,True,JackWasAlive,team=41,2,48,90.305,90305,31800,19394,39111,3,2,0,0,3,5,299,1.0,0.027,0.0,8,10659,1,373,374,419,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,62984,Unknown,31.924,8.29,Hard,Hard,12,3694778.2,1,1682615.1,100.0,0.0,0.0,0.0,64,13,11,8,0,40,0,0,1
False,True,NyanNyagi,team=41,2,48,91.128,91128,32382,19220,39526,4,3,0,0,6,7,286,1.0,-0.001,0.0,7,11453,0,375,376,418,421,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,43272,Unknown,29.596,6.95,Hard,Hard,14,3795485.8,1,1600470.0,0.0,13.87,12.37,8.68,226,73,203,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,48,93.336,93336,32511,19832,40993,5,2,0,0,12,5,293,1.0,-0.006,0.0,8,10436,1,361,362,404,407,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,39176,Unknown,32.698,8.73,Hard,Hard,16,3716194.0,1,1553731.5,0.0,0.0,0.0,100.0,97,65,125,66,9,7,0,0,10
False,True,Kyoko,team=41,2,48,89.547,89547,31722,19378,38447,6,2,0,0,13,5,311,1.0,-0.113,0.0,8,11111,1,383,384,427,430,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,38920,Unknown,33.32,9.09,Medium,Medium,6,3253873.5,3,1919472.6,0.0,0.0,0.0,0.0,138,214,64,73,6,4,3,0,11
False,True,M1skycc,team=41,24,48,90.904,90904,32095,19409,39400,7,3,0,0,14,7,286,1.0,0.002,0.0,7,11435,0,370,371,413,415,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,35592,Unknown,32.835,8.81,Hard,Hard,14,3794921.2,1,1540355.2,0.0,0.0,0.0,13.83,4,34,66,65,13,12,8,0,12
False,True,pedrogabrielbarbosa,team=41,2,49,88.614,88614,31136,19154,38324,1,2,0,0,2,5,288,1.0,-0.002,0.0,7,11545,0,376,377,421,423,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,43016,Unknown,30.126,8.25,Hard,Hard,12,3805971.2,1,1646180.1,13.15,11.44,8.23,5.87,13,11,8,5,0,0,0,0,0
False,True,ingo,team=41,8,49,89.943,89943,31647,19321,38975,2,2,0,0,4,5,287,1.0,-0.002,0.0,7,11493,0,373,374,417,420,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,41480,Unknown,28.736,7.45,Medium,Medium,14,3711298.5,1,1668785.5,100.0,100.0,0.0,0.0,2,65,18,15,0,0,0,0,2
False,True,JackWasAlive,team=41,2,49,92.148,92148,32531,19811,39806,3,2,0,0,3,5,287,1.0,-0.002,0.0,7,11480,0,375,376,420,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,39176,Unknown,30.384,8.4,Hard,Hard,13,3728525.5,1,1454215.9,100.0,100.0,0.0,0.0,64,14,12,8,0,40,0,0,1
False,True,NyanNyagi,team=41,2,49,90.854,90854,32096,19239,39519,4,3,0,0,6,7,286,1.0,-0.001,0.0,7,11462,0,369,370,413,415,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,19976,Unknown,27.982,7.02,Hard,Hard,15,3775534.5,1,1617012.1,0.0,14.82,13.23,9.24,234,233,216,64,0,0,0,0,4
False,True,Kyoko,team=41,2,49,89.398,89398,31228,19471,38699,5,2,0,0,13,5,297,1.0,0.001,0.0,8,10609,1,367,368,414,417,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,16136,Unknown,31.739,9.18,Medium,Medium,7,3762584.8,1,1420708.0,0.0,0.0,0.0,0.0,174,247,64,96,7,5,3,0,11
False,True,sakamuni2,team=41,2,49,92.278,92278,32690,19592,39996,6,2,0,0,12,5,284,1.0,-0.0,0.0,7,11365,0,366,367,410,412,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,15368,Unknown,31.104,8.82,Hard,Hard,17,3712288.0,1,1782035.6,0.0,0.0,0.0,100.0,111,65,236,9,10,7,0,0,10
False,True,M1skycc,team=41,24,49,90.702,90702,31855,19494,39353,7,3,0,0,14,7,285,1.0,-0.001,0.0,7,11412,0,371,372,413,416,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,12552,Unknown,31.23,8.89,Hard,Hard,15,3812848.0,1,1514111.4,0.0,0.0,0.0,14.77,245,163,79,65,14,12,8,0,12
False,True,pedrogabrielbarbosa,team=41,2,50,90.231,90231,31684,18968,39579,1,2,0,0,2,5,298,1.0,-0.007,0.0,8,10635,1,371,372,422,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,19976,Unknown,28.547,8.35,Hard,Hard,13,3791146.2,1,1500485.6,14.16,12.34,8.84,6.31,14,12,8,6,0,0,0,0,0
False,True,ingo,team=41,8,50,89.625,89625,31361,19346,38918,2,2,0,0,4,5,287,1.0,-0.002,0.0,7,11499,0,369,370,413,415,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,18696,Unknown,27.109,7.52,Medium,Medium,15,3708989.0,1,1662088.6,0.0,0.0,0.0,100.0,11,65,19,16,0,0,0,0,2
False,True,JackWasAlive,team=41,2,50,90.041,90041,31661,19309,39071,3,2,0,0,3,5,287,1.0,0.002,0.0,7,11505,0,370,371,415,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,16136,Unknown,28.753,8.47,Hard,Hard,14,3692594.8,1,1684064.6,100.0,100.0,0.0,0.0,64,14,13,9,0,40,0,0,1
False,True,NyanNyagi,team=41,2,50,92.615,92615,33527,19267,39821,4,3,0,0,6,7,287,1.0,-0.001,0.0,7,11475,0,365,367,408,411,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,61960,Unknown,26.382,7.1,Hard,Hard,16,3743747.8,1,1597251.6,0.0,15.76,14.07,9.8,250,9,230,64,0,0,0,0,4
False,True,Kyoko,team=41,2,50,90.574,90574,32084,19009,39481,5,2,0,0,13,5,295,1.0,0.001,0.0,8,10523,1,369,370,416,418,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,27,20,58,58376,Unknown,30.192,9.29,Medium,Medium,8,3812994.2,1,1405480.0,0.0,0.0,100.0,0.0,254,12,65,35,8,6,4,0,11
False,True,sakamuni2,team=41,2,50,92.013,92013,32593,19459,39961,6,2,0,0,12,5,284,1.0,-0.001,0.0,7,11363,0,367,368,411,413,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,57352,Unknown,29.488,8.89,Hard,Hard,18,3728030.8,1,1599960.1,0.0,0.0,0.0,0.0,125,65,28,3,10,7,0,0,10
False,True,M1skycc,team=41,24,50,90.965,90965,32264,19225,39476,7,3,0,0,14,7,285,1.0,0.001,0.0,7,11413,0,370,371,413,415,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,54792,Unknown,29.63,8.97,Hard,Hard,16,3797272.0,1,1570032.4,0.0,0.0,0.0,15.72,144,62,93,65,15,13,9,0,12
False,True,pedrogabrielbarbosa,team=41,2,51,89.975,89975,32311,19041,38623,1,2,0,0,2,5,286,1.0,-0.001,0.0,7,11463,0,375,376,420,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,62472,Unknown,26.919,8.41,Hard,Hard,14,3761085.0,1,1614259.6,15.2,13.27,9.46,6.87,15,13,9,6,0,0,0,0,0
False,True,ingo,team=41,8,51,89.49,89490,31479,19284,38727,2,2,0,0,4,5,287,1.0,0.002,0.0,7,11506,0,366,367,410,413,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,27,20,58,61192,Unknown,25.473,7.58,Medium,Medium,16,3739284.8,1,1636125.9,0.0,0.0,0.0,0.0,21,65,20,18,0,0,0,0,2
False,True,JackWasAlive,team=41,2,51,90.508,90508,32137,19332,39039,3,2,0,0,3,5,287,1.0,-0.002,0.0,7,11494,0,371,372,415,418,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,58632,Unknown,27.135,8.54,Hard,Hard,15,3710556.2,1,1682335.1,100.0,100.0,0.0,0.0,64,15,13,10,0,40,0,0,1
False,True,NyanNyagi,team=41,2,51,91.0,91000,32576,19229,39195,4,3,0,0,6,7,287,1.0,0.001,0.0,7,11484,0,373,374,417,419,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,38664,Unknown,24.77,7.18,Hard,Hard,17,3696468.2,1,1642779.1,0.0,16.72,14.94,10.45,75,180,243,64,0,0,0,0,4
False,True,Kyoko,team=41,2,51,90.21,90210,31538,19280,39392,5,2,0,0,13,5,297,1.0,-0.001,0.0,8,10581,1,368,368,414,416,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,27,20,58,35336,Unknown,28.642,9.4,Medium,Medium,9,3806973.8,1,1342228.0,0.0,0.0,100.0,100.0,159,29,65,38,9,7,5,0,11
False,True,sakamuni2,team=41,2,51,92.069,92069,32271,19832,39966,6,2,0,0,12,5,286,1.0,0.001,0.0,7,11437,0,367,368,409,411,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,33800,Unknown,27.891,8.97,Hard,Hard,19,3731542.8,1,1557164.9,0.0,0.0,0.0,0.0,133,65,209,61,11,8,0,0,10
False,True,pedrogabrielbarbosa,team=41,2,52,89.422,89422,31973,19055,38394,1,2,0,0,2,5,287,1.0,-0.001,0.0,7,11485,0,375,377,420,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,39688,Unknown,25.285,8.47,Hard,Hard,15,3791819.8,1,1638765.4,16.24,14.16,10.21,7.3,16,14,10,7,0,0,0,0,0
False,True,ingo,team=41,8,52,89.555,89555,31814,19093,38648,2,2,0,0,4,5,288,1.0,-0.001,0.0,7,11543,0,372,373,416,418,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,27,20,58,38408,Unknown,23.848,7.65,Medium,Medium,17,3760978.0,1,1643480.0,0.0,0.0,100.0,100.0,30,65,21,19,0,0,0,0,2
False,True,JackWasAlive,team=41,2,52,90.197,90197,31737,19421,39039,3,2,0,0,3,5,287,1.0,-0.001,0.0,7,11507,0,371,372,416,418,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,35592,Unknown,25.515,8.61,Hard,Hard,16,3707016.0,1,1638203.1,0.0,100.0,0.0,0.0,64,16,14,10,0,40,0,0,1
False,True,NyanNyagi,team=41,2,52,91.557,91557,32013,19360,40184,4,3,0,0,6,7,295,1.0,0.001,0.0,8,10526,1,364,365,407,410,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,15112,Unknown,23.162,7.25,Hard,Hard,18,3826089.5,1,1565387.4,0.0,17.66,15.79,11.01,75,152,0,65,0,0,0,0,4
False,True,sakamuni2,team=41,2,52,91.341,91341,32243,19467,39631,5,2,0,0,12,5,286,1.0,0.001,0.0,7,11451,0,363,364,405,407,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,27,20,58,10504,Unknown,26.288,9.05,Hard,Hard,20,3759267.8,1,1563780.8,0.0,0.0,0.0,100.0,140,65,126,101,11,8,0,0,10
